channel,date,duration_female,duration_male,duration_noise,duration_music,total_duration,pct_female,pct_male,media_type
LCI,1998-01-25,379.6,629.4,24.3,31.3,1009.0,37.63,62.37,tv
LCI,1998-02-01,931.7,2312.2,171.1,78.4,3243.9,28.72,71.28,tv
LCI,1998-02-08,3743.3,8081.1,330.1,441.1,11824.4,31.66,68.34,tv
LCI,1998-02-15,4349.9,9120.0,705.9,235.4,13469.9,32.29,67.71,tv
LCI,1998-02-22,4066.3,7225.9,580.7,211.1,11292.1,36.01,63.99,tv
LCI,1998-03-01,4288.2,9122.1,890.7,279.3,13410.3,31.98,68.02,tv
LCI,1998-03-08,1537.9,3579.9,367.4,229.9,5117.8,30.05,69.95,tv
LCI,1998-03-15,2140.8,4138.7,129.0,109.7,6279.5,34.09,65.91,tv
LCI,1998-03-22,1333.4,3653.7,368.2,114.7,4987.1,26.74,73.26,tv
LCI,1998-03-29,2363.0,5443.3,498.5,143.5,7806.3,30.27,69.73,tv
LCI,1998-04-05,2870.7,6861.3,672.0,310.1,9732.0,29.5,70.5,tv
LCI,1998-04-12,757.7,1936.9,126.0,40.7,2694.5,28.12,71.88,tv
LCI,1998-04-19,4393.3,9415.6,970.2,565.9,13808.9,31.81,68.19,tv
LCI,1998-04-26,3145.3,7569.9,791.1,429.8,10715.3,29.35,70.65,tv
LCI,1998-05-03,627.8,1635.0,107.8,106.3,2262.7,27.74,72.26,tv
LCI,1998-05-10,3050.9,5721.0,272.5,315.4,8771.9,34.78,65.22,tv
LCI,1998-05-17,1022.3,2050.4,192.7,114.5,3072.7,33.27,66.73,tv
LCI,1998-05-24,4426.8,9751.0,764.1,636.1,14177.8,31.22,68.78,tv
LCI,1998-05-31,2391.4,4571.1,223.9,233.7,6962.6,34.35,65.65,tv
LCI,1998-06-07,2354.6,6195.8,440.1,116.5,8550.4,27.54,72.46,tv
LCI,1998-06-14,1417.9,3046.0,273.4,101.4,4463.9,31.76,68.24,tv
LCI,1998-06-21,2563.8,5165.3,312.8,349.5,7729.1,33.17,66.83,tv
LCI,1998-06-28,3362.3,8492.8,527.8,408.1,11855.0,28.36,71.64,tv
LCI,1998-07-05,2270.8,4780.0,523.2,80.4,7050.8,32.21,67.79,tv
LCI,1998-07-12,3240.0,6428.4,433.5,102.7,9668.5,33.51,66.49,tv
LCI,1998-07-19,3530.3,6674.5,712.0,136.8,10204.7,34.59,65.41,tv
LCI,1998-07-26,2592.8,6554.9,614.1,335.4,9147.7,28.34,71.66,tv
LCI,1998-08-02,1602.3,3591.5,147.4,216.9,5193.8,30.85,69.15,tv
LCI,1998-08-09,3372.9,8883.4,350.5,335.7,12256.3,27.52,72.48,tv
LCI,1998-08-16,1401.5,2915.8,265.0,137.9,4317.3,32.46,67.54,tv
LCI,1998-08-23,297.8,667.1,31.8,48.2,964.9,30.86,69.14,tv
LCI,1998-08-30,2229.2,4143.0,364.6,294.4,6372.2,34.98,65.02,tv
LCI,1998-09-06,1135.2,2800.3,273.0,98.1,3935.5,28.84,71.16,tv
LCI,1998-09-13,522.8,1283.2,46.6,28.8,1806.1,28.95,71.05,tv
LCI,1998-09-20,4108.1,9158.6,916.0,577.3,13266.7,30.97,69.03,tv
LCI,1998-09-27,1604.8,3167.5,173.1,154.6,4772.2,33.63,66.37,tv
LCI,1998-10-04,519.6,1098.6,126.7,19.9,1618.3,32.11,67.89,tv
LCI,1998-10-11,818.8,2495.4,201.1,53.8,3314.2,24.71,75.29,tv
LCI,1998-10-18,2138.8,4683.9,330.4,236.4,6822.8,31.35,68.65,tv
LCI,1998-10-25,1083.1,2934.9,112.8,181.4,4018.0,26.96,73.04,tv
LCI,1998-11-01,4159.7,9714.5,854.4,222.9,13874.2,29.98,70.02,tv
LCI,1998-11-08,4446.7,9536.6,586.2,690.5,13983.3,31.8,68.2,tv
LCI,1998-11-15,2219.1,4320.7,338.9,148.2,6539.8,33.93,66.07,tv
LCI,1998-11-22,3020.1,6763.9,382.5,185.2,9784.0,30.87,69.13,tv
LCI,1998-11-29,1252.9,2423.0,139.5,169.9,3675.9,34.08,65.92,tv
LCI,1998-12-06,2777.8,6750.9,716.4,442.6,9528.6,29.15,70.85,tv
LCI,1998-12-13,3752.1,6776.9,766.0,365.1,10529.1,35.64,64.36,tv
LCI,1998-12-20,2482.8,4160.1,177.5,276.1,6642.9,37.37,62.63,tv
LCI,1998-12-27,2596.2,5430.8,346.4,277.1,8027.0,32.34,67.66,tv
LCI,1999-01-03,3387.7,7939.1,866.1,233.2,11326.8,29.91,70.09,tv
LCI,1999-01-10,3272.2,6975.6,229.0,338.2,10247.8,31.93,68.07,tv
LCI,1999-01-17,3499.9,7487.4,840.5,360.6,10987.3,31.85,68.15,tv
LCI,1999-01-24,1554.9,3135.9,137.4,187.8,4690.8,33.15,66.85,tv
LCI,1999-01-31,1373.5,2682.4,140.7,145.0,4055.9,33.86,66.14,tv
LCI,1999-02-07,4172.4,8674.9,419.9,258.2,12847.3,32.48,67.52,tv
LCI,1999-02-14,3318.0,6180.9,662.7,299.9,9498.9,34.93,65.07,tv
LCI,1999-02-21,489.8,1141.9,83.3,19.1,1631.7,30.02,69.98,tv
LCI,1999-02-28,2188.2,4328.0,137.3,123.8,6516.2,33.58,66.42,tv
LCI,1999-03-07,714.7,1726.4,170.0,28.5,2441.1,29.28,70.72,tv
LCI,1999-03-14,3148.5,7052.6,702.5,155.4,10201.0,30.86,69.14,tv
LCI,1999-03-21,1694.4,3466.9,250.8,224.2,5161.2,32.83,67.17,tv
LCI,1999-03-28,791.3,1971.5,158.0,131.8,2762.8,28.64,71.36,tv
LCI,1999-04-04,1274.2,2602.2,154.5,54.1,3876.4,32.87,67.13,tv
LCI,1999-04-11,1833.4,3956.9,131.2,148.0,5790.3,31.66,68.34,tv
LCI,1999-04-18,3888.9,8059.4,828.3,228.5,11948.2,32.55,67.45,tv
LCI,1999-04-25,657.0,1420.7,116.7,64.1,2077.7,31.62,68.38,tv
LCI,1999-05-02,2196.6,5370.8,219.6,203.4,7567.4,29.03,70.97,tv
LCI,1999-05-09,549.7,1189.5,124.2,18.3,1739.2,31.6,68.4,tv
LCI,1999-05-16,3943.2,8422.4,341.3,412.9,12365.6,31.89,68.11,tv
LCI,1999-05-23,1882.6,4335.4,287.0,289.1,6217.9,30.28,69.72,tv
LCI,1999-05-30,3965.9,9586.6,421.7,619.4,13552.4,29.26,70.74,tv
LCI,1999-06-06,4442.1,9565.3,1017.9,519.5,14007.4,31.71,68.29,tv
LCI,1999-06-13,2395.3,4721.8,259.5,152.3,7117.1,33.66,66.34,tv
LCI,1999-06-20,3675.7,7095.1,620.0,359.7,10770.8,34.13,65.87,tv
LCI,1999-06-27,3793.5,7209.1,289.6,269.8,11002.6,34.48,65.52,tv
LCI,1999-07-04,1479.8,2983.7,233.4,55.6,4463.6,33.15,66.85,tv
LCI,1999-07-11,1392.9,3171.0,305.6,55.1,4563.9,30.52,69.48,tv
LCI,1999-07-18,3155.2,6657.5,740.6,340.6,9812.7,32.15,67.85,tv
LCI,1999-07-25,1318.4,2581.9,214.0,87.2,3900.3,33.8,66.2,tv
LCI,1999-08-01,1416.0,2852.2,134.7,142.6,4268.2,33.18,66.82,tv
LCI,1999-08-08,2162.5,4523.4,283.3,250.7,6685.9,32.34,67.66,tv
LCI,1999-08-15,3677.6,7757.3,402.5,250.3,11434.8,32.16,67.84,tv
LCI,1999-08-22,2646.0,7782.1,524.2,150.8,10428.1,25.37,74.63,tv
LCI,1999-08-29,1104.7,2035.6,232.7,60.0,3140.4,35.18,64.82,tv
LCI,1999-09-05,2590.5,5090.0,600.4,113.6,7680.5,33.73,66.27,tv
LCI,1999-09-12,2772.0,5015.2,419.3,84.9,7787.2,35.6,64.4,tv
LCI,1999-09-19,2537.7,4722.2,526.5,259.8,7259.8,34.95,65.05,tv
LCI,1999-09-26,3420.4,7821.7,767.5,422.5,11242.2,30.42,69.58,tv
LCI,1999-10-03,2797.9,5533.4,449.8,146.6,8331.3,33.58,66.42,tv
LCI,1999-10-10,4123.2,7947.2,467.5,379.4,12070.4,34.16,65.84,tv
LCI,1999-10-17,4721.9,9342.9,958.0,488.9,14064.8,33.57,66.43,tv
LCI,1999-10-24,2469.9,6091.4,422.8,155.8,8561.3,28.85,71.15,tv
LCI,1999-10-31,3937.0,9714.7,621.6,456.6,13651.7,28.84,71.16,tv
LCI,1999-11-07,3629.2,9723.6,682.4,267.8,13352.7,27.18,72.82,tv
LCI,1999-11-14,2929.2,7619.5,398.4,413.6,10548.7,27.77,72.23,tv
LCI,1999-11-21,3604.6,9300.1,518.3,198.9,12904.8,27.93,72.07,tv
LCI,1999-11-28,2276.5,5832.3,470.7,213.3,8108.8,28.07,71.93,tv
LCI,1999-12-05,4672.2,8711.1,588.6,298.4,13383.4,34.91,65.09,tv
LCI,1999-12-12,2464.8,5660.0,185.3,282.7,8124.8,30.34,69.66,tv
LCI,1999-12-19,2142.0,4872.5,409.8,149.8,7014.6,30.54,69.46,tv
LCI,1999-12-26,2932.5,6574.6,729.2,247.5,9507.1,30.85,69.15,tv
LCI,2000-01-02,1009.4,2069.8,74.2,149.4,3079.3,32.78,67.22,tv
LCI,2000-01-09,3311.9,7022.4,419.0,154.2,10334.2,32.05,67.95,tv
LCI,2000-01-16,4288.0,9157.7,663.9,347.7,13445.6,31.89,68.11,tv
LCI,2000-01-23,1487.9,3586.4,295.7,71.1,5074.3,29.32,70.68,tv
LCI,2000-01-30,874.4,1851.3,138.0,95.2,2725.8,32.08,67.92,tv
LCI,2000-02-06,4226.1,8745.7,633.9,531.0,12971.8,32.58,67.42,tv
LCI,2000-02-13,3692.3,9482.3,413.2,389.1,13174.6,28.03,71.97,tv
LCI,2000-02-20,3066.3,7820.3,678.4,292.2,10886.7,28.17,71.83,tv
LCI,2000-02-27,721.2,1366.2,43.2,51.7,2087.4,34.55,65.45,tv
LCI,2000-03-05,1935.2,3641.0,377.8,253.9,5576.1,34.7,65.3,tv
LCI,2000-03-12,3485.3,8721.1,599.0,163.1,12206.4,28.55,71.45,tv
LCI,2000-03-19,3997.2,9866.3,747.7,494.0,13863.4,28.83,71.17,tv
LCI,2000-03-26,3080.0,8377.1,619.7,388.8,11457.0,26.88,73.12,tv
LCI,2000-04-02,2162.8,4299.2,342.1,144.0,6462.0,33.47,66.53,tv
LCI,2000-04-09,2288.5,4689.4,227.0,281.9,6978.0,32.8,67.2,tv
LCI,2000-04-16,548.7,852.0,80.3,25.4,1400.7,39.17,60.83,tv
LCI,2000-04-23,1842.8,4233.0,272.0,169.8,6075.8,30.33,69.67,tv
LCI,2000-04-30,2202.3,4473.7,378.7,230.7,6676.0,32.99,67.01,tv
LCI,2000-05-07,2779.5,6314.8,487.1,390.2,9094.3,30.56,69.44,tv
LCI,2000-05-14,2919.1,6564.8,248.2,129.3,9483.9,30.78,69.22,tv
LCI,2000-05-21,2569.0,4809.9,546.1,265.6,7378.9,34.82,65.18,tv
LCI,2000-05-28,2056.6,4963.0,309.2,290.0,7019.6,29.3,70.7,tv
LCI,2000-06-04,904.8,1855.8,144.5,128.2,2760.6,32.78,67.22,tv
LCI,2000-06-11,3889.5,7882.1,836.6,556.7,11771.6,33.04,66.96,tv
LCI,2000-06-18,4230.6,9318.9,466.2,204.7,13549.5,31.22,68.78,tv
LCI,2000-06-25,1762.4,3557.9,324.9,66.4,5320.3,33.13,66.87,tv
LCI,2000-07-02,555.8,981.5,63.4,27.3,1537.3,36.16,63.84,tv
LCI,2000-07-09,3133.7,6698.3,582.9,100.9,9832.0,31.87,68.13,tv
LCI,2000-07-16,2481.2,5334.6,539.5,282.7,7815.7,31.75,68.25,tv
LCI,2000-07-23,4594.1,9324.9,511.4,254.5,13919.1,33.01,66.99,tv
LCI,2000-07-30,1670.9,3799.2,130.1,245.8,5470.1,30.55,69.45,tv
LCI,2000-08-06,3602.1,7616.4,674.4,281.5,11218.5,32.11,67.89,tv
LCI,2000-08-13,3130.0,6302.6,662.0,399.9,9432.6,33.18,66.82,tv
LCI,2000-08-20,1969.4,4294.5,407.9,188.3,6263.8,31.44,68.56,tv
LCI,2000-08-27,1661.2,3959.7,350.6,162.7,5621.0,29.55,70.45,tv
LCI,2000-09-03,797.0,1629.2,51.2,38.2,2426.1,32.85,67.15,tv
LCI,2000-09-10,959.6,2149.6,162.6,108.8,3109.2,30.86,69.14,tv
LCI,2000-09-17,754.6,1930.0,133.0,87.6,2684.6,28.11,71.89,tv
LCI,2000-09-24,1551.8,3451.7,166.2,66.2,5003.5,31.01,68.99,tv
LCI,2000-10-01,376.1,894.0,64.1,39.9,1270.2,29.61,70.39,tv
LCI,2000-10-08,2323.6,4363.7,178.2,268.8,6687.3,34.75,65.25,tv
LCI,2000-10-15,1776.0,4265.0,177.3,242.5,6041.0,29.4,70.6,tv
LCI,2000-10-22,3204.0,5790.3,226.2,226.0,8994.2,35.62,64.38,tv
LCI,2000-10-29,1657.8,3628.8,309.9,95.8,5286.5,31.36,68.64,tv
LCI,2000-11-05,2701.2,5270.2,479.6,352.3,7971.3,33.89,66.11,tv
LCI,2000-11-12,3303.2,7962.1,832.6,327.9,11265.3,29.32,70.68,tv
LCI,2000-11-19,340.7,620.1,70.0,16.0,960.8,35.46,64.54,tv
LCI,2000-11-26,1849.4,4180.4,409.8,154.2,6029.8,30.67,69.33,tv
LCI,2000-12-03,464.2,1094.9,90.7,57.5,1559.1,29.77,70.23,tv
LCI,2000-12-10,631.7,1430.2,109.7,30.6,2062.0,30.64,69.36,tv
LCI,2000-12-17,392.2,738.3,75.4,29.5,1130.5,34.69,65.31,tv
LCI,2000-12-24,2325.5,3988.3,145.6,127.0,6313.9,36.83,63.17,tv
LCI,2000-12-31,1142.5,2381.1,277.1,139.5,3523.6,32.42,67.58,tv
LCI,2001-01-07,738.3,1725.7,169.5,117.8,2464.0,29.96,70.04,tv
LCI,2001-01-14,417.5,905.7,98.7,33.4,1323.2,31.55,68.45,tv
LCI,2001-01-21,3528.8,7789.8,544.8,490.1,11318.6,31.18,68.82,tv
LCI,2001-01-28,1238.8,2714.3,240.0,58.2,3953.1,31.34,68.66,tv
LCI,2001-02-04,1040.0,2100.5,135.3,127.3,3140.5,33.12,66.88,tv
LCI,2001-02-11,1639.2,3117.4,358.1,221.6,4756.6,34.46,65.54,tv
LCI,2001-02-18,3591.4,6127.1,345.1,239.2,9718.4,36.95,63.05,tv
LCI,2001-02-25,925.5,1809.7,206.5,106.5,2735.2,33.84,66.16,tv
LCI,2001-03-04,1765.3,3766.2,381.2,131.4,5531.5,31.91,68.09,tv
LCI,2001-03-11,2902.5,6693.5,287.3,310.4,9596.0,30.25,69.75,tv
LCI,2001-03-18,2747.0,6513.0,540.0,456.8,9260.0,29.66,70.34,tv
LCI,2001-03-25,3026.3,6906.6,506.0,461.9,9932.9,30.47,69.53,tv
LCI,2001-04-01,2514.2,5289.0,597.1,270.7,7803.2,32.22,67.78,tv
LCI,2001-04-08,3678.8,6857.2,265.5,408.1,10536.0,34.92,65.08,tv
LCI,2001-04-15,3757.8,8612.7,760.4,325.4,12370.5,30.38,69.62,tv
LCI,2001-04-22,2078.4,4645.7,214.0,69.8,6724.1,30.91,69.09,tv
LCI,2001-04-29,1936.5,4656.8,461.7,96.2,6593.3,29.37,70.63,tv
LCI,2001-05-06,657.2,1481.4,158.5,85.1,2138.7,30.73,69.27,tv
LCI,2001-05-13,3116.5,7559.8,472.6,520.1,10676.3,29.19,70.81,tv
LCI,2001-05-20,3637.2,6637.4,234.2,238.6,10274.6,35.4,64.6,tv
LCI,2001-05-27,270.6,663.4,23.1,28.9,934.0,28.97,71.03,tv
LCI,2001-06-03,3042.3,6393.2,241.3,345.4,9435.4,32.24,67.76,tv
LCI,2001-06-10,4070.4,8178.7,938.2,595.8,12249.1,33.23,66.77,tv
LCI,2001-06-17,2202.2,4648.8,337.6,145.7,6850.9,32.14,67.86,tv
LCI,2001-06-24,2865.5,7098.8,214.2,193.6,9964.3,28.76,71.24,tv
LCI,2001-07-01,1180.3,2528.7,282.9,58.6,3709.0,31.82,68.18,tv
LCI,2001-07-08,1468.0,3698.0,412.7,98.4,5166.0,28.42,71.58,tv
LCI,2001-07-15,1255.3,2379.2,201.2,144.0,3634.6,34.54,65.46,tv
LCI,2001-07-22,2382.1,6551.9,500.8,167.1,8934.0,26.66,73.34,tv
LCI,2001-07-29,3507.7,6453.6,321.4,294.8,9961.3,35.21,64.79,tv
LCI,2001-08-05,2718.1,6469.3,219.3,96.3,9187.3,29.58,70.42,tv
LCI,2001-08-12,771.7,1891.7,80.2,47.7,2663.4,28.97,71.03,tv
LCI,2001-08-19,2247.3,4996.8,424.9,283.7,7244.1,31.02,68.98,tv
LCI,2001-08-26,336.3,611.1,67.6,46.9,947.4,35.5,64.5,tv
LCI,2001-09-02,303.9,628.7,21.4,20.0,932.6,32.59,67.41,tv
LCI,2001-09-09,3654.4,8672.1,729.1,343.1,12326.5,29.65,70.35,tv
LCI,2001-09-16,1446.1,3652.9,370.5,166.8,5098.9,28.36,71.64,tv
LCI,2001-09-23,1904.3,5529.1,356.1,352.6,7433.3,25.62,74.38,tv
LCI,2001-09-30,2038.4,4760.7,253.6,336.4,6799.1,29.98,70.02,tv
LCI,2001-10-07,2138.8,4369.1,156.7,172.1,6507.8,32.86,67.14,tv
LCI,2001-10-14,1345.7,2606.3,87.6,54.7,3952.1,34.05,65.95,tv
LCI,2001-10-21,1304.4,3418.1,193.1,204.9,4722.5,27.62,72.38,tv
LCI,2001-10-28,2478.5,5067.7,279.9,308.5,7546.1,32.84,67.16,tv
LCI,2001-11-04,332.4,687.7,77.0,45.5,1020.1,32.58,67.42,tv
LCI,2001-11-11,368.0,975.4,107.5,54.4,1343.4,27.39,72.61,tv
LCI,2001-11-18,1785.6,3687.0,115.8,194.7,5472.6,32.63,67.37,tv
LCI,2001-11-25,743.0,1631.0,177.4,55.1,2374.0,31.3,68.7,tv
LCI,2001-12-02,3221.3,7579.3,270.9,163.5,10800.6,29.82,70.18,tv
LCI,2001-12-09,1230.2,2389.4,163.2,125.9,3619.6,33.99,66.01,tv
LCI,2001-12-16,3835.0,7814.8,672.1,161.0,11649.7,32.92,67.08,tv
LCI,2001-12-23,4323.7,8294.6,695.3,628.7,12618.3,34.27,65.73,tv
LCI,2001-12-30,742.8,1576.3,113.0,95.1,2319.2,32.03,67.97,tv
LCI,2002-01-06,1078.0,2700.2,140.9,125.1,3778.1,28.53,71.47,tv
LCI,2002-01-13,1916.4,4779.9,211.6,283.7,6696.3,28.62,71.38,tv
LCI,2002-01-20,1921.7,4122.6,327.8,252.9,6044.4,31.79,68.21,tv
LCI,2002-01-27,3907.4,10348.4,546.9,458.4,14255.8,27.41,72.59,tv
LCI,2002-02-03,2263.0,5074.9,255.0,295.1,7337.9,30.84,69.16,tv
LCI,2002-02-10,4306.4,8004.0,959.0,401.7,12310.4,34.98,65.02,tv
LCI,2002-02-17,2768.7,6354.5,373.4,360.4,9123.2,30.35,69.65,tv
LCI,2002-02-24,442.9,763.6,26.2,46.6,1206.5,36.71,63.29,tv
LCI,2002-03-03,3463.9,7244.2,743.5,262.0,10708.1,32.35,67.65,tv
LCI,2002-03-10,788.5,1571.0,179.3,112.2,2359.5,33.42,66.58,tv
LCI,2002-03-17,3657.0,9289.8,809.2,133.7,12946.8,28.25,71.75,tv
LCI,2002-03-24,732.8,1621.4,186.0,27.1,2354.2,31.13,68.87,tv
LCI,2002-03-31,1113.3,2275.5,115.0,81.7,3388.8,32.85,67.15,tv
LCI,2002-04-07,1247.6,3291.3,309.6,136.2,4539.0,27.49,72.51,tv
LCI,2002-04-14,424.2,1014.0,33.0,55.7,1438.2,29.49,70.51,tv
LCI,2002-04-21,704.3,1720.0,117.7,105.9,2424.3,29.05,70.95,tv
LCI,2002-04-28,3585.1,9101.0,912.0,573.5,12686.2,28.26,71.74,tv
LCI,2002-05-05,2482.1,6138.7,665.0,368.6,8620.8,28.79,71.21,tv
LCI,2002-05-12,926.4,1617.7,135.0,52.2,2544.2,36.41,63.59,tv
LCI,2002-05-19,1367.3,3360.6,130.2,115.0,4727.9,28.92,71.08,tv
LCI,2002-05-26,1909.6,3106.1,338.7,154.7,5015.7,38.07,61.93,tv
LCI,2002-06-02,2923.2,6590.5,349.0,405.0,9513.7,30.73,69.27,tv
LCI,2002-06-09,1049.8,2009.5,131.1,44.4,3059.3,34.32,65.68,tv
LCI,2002-06-16,1246.2,2563.4,166.4,174.4,3809.6,32.71,67.29,tv
LCI,2002-06-23,2973.3,8009.9,232.6,272.4,10983.1,27.07,72.93,tv
LCI,2002-06-30,3017.9,5993.3,495.6,309.1,9011.2,33.49,66.51,tv
LCI,2002-07-07,4083.0,9393.2,1057.0,303.0,13476.1,30.3,69.7,tv
LCI,2002-07-14,2792.1,6808.7,331.0,237.5,9600.8,29.08,70.92,tv
LCI,2002-07-21,3944.6,8424.9,714.0,434.9,12369.5,31.89,68.11,tv
LCI,2002-07-28,482.4,875.0,88.2,66.7,1357.4,35.54,64.46,tv
LCI,2002-08-04,4058.9,10030.3,527.0,371.5,14089.2,28.81,71.19,tv
LCI,2002-08-11,615.1,1329.4,51.8,36.3,1944.4,31.63,68.37,tv
LCI,2002-08-18,3374.3,5710.0,499.9,270.8,9084.3,37.14,62.86,tv
LCI,2002-08-25,4256.7,7471.7,891.8,243.8,11728.3,36.29,63.71,tv
LCI,2002-09-01,394.0,862.7,91.7,24.6,1256.7,31.35,68.65,tv
LCI,2002-09-08,2434.4,5881.1,223.7,267.2,8315.5,29.27,70.73,tv
LCI,2002-09-15,1389.1,2996.8,205.6,152.6,4385.9,31.67,68.33,tv
LCI,2002-09-22,1116.5,2334.5,235.4,61.9,3451.0,32.35,67.65,tv
LCI,2002-09-29,783.0,1671.5,151.9,41.0,2454.5,31.9,68.1,tv
LCI,2002-10-06,3745.1,8189.5,575.5,389.7,11934.6,31.38,68.62,tv
LCI,2002-10-13,2919.3,6503.2,332.9,239.7,9422.4,30.98,69.02,tv
LCI,2002-10-20,2291.6,5081.0,249.0,308.3,7372.6,31.08,68.92,tv
LCI,2002-10-27,4200.4,9086.5,969.4,221.1,13286.9,31.61,68.39,tv
LCI,2002-11-03,1087.8,2152.9,157.6,100.6,3240.7,33.57,66.43,tv
LCI,2002-11-10,1926.9,4796.5,413.0,89.9,6723.5,28.66,71.34,tv
LCI,2002-11-17,3058.1,7434.7,793.0,425.4,10492.9,29.14,70.86,tv
LCI,2002-11-24,3991.7,7965.6,642.9,188.0,11957.3,33.38,66.62,tv
LCI,2002-12-01,3355.3,7181.5,724.7,499.5,10536.8,31.84,68.16,tv
LCI,2002-12-08,3023.5,6235.4,709.2,325.2,9259.0,32.66,67.34,tv
LCI,2002-12-15,1660.0,2717.5,254.6,197.8,4377.5,37.92,62.08,tv
LCI,2002-12-22,3473.5,7327.0,644.3,132.5,10800.5,32.16,67.84,tv
LCI,2002-12-29,4165.1,6526.6,475.3,509.3,10691.7,38.96,61.04,tv
LCI,2003-01-05,4455.6,9523.2,540.3,521.5,13978.7,31.87,68.13,tv
LCI,2003-01-12,634.4,1278.8,54.9,85.3,1913.2,33.16,66.84,tv
LCI,2003-01-19,1766.8,3720.1,258.2,245.7,5486.9,32.2,67.8,tv
LCI,2003-01-26,1290.1,2458.3,141.3,155.3,3748.4,34.42,65.58,tv
LCI,2003-02-02,1339.4,2676.1,262.4,157.1,4015.4,33.36,66.64,tv
LCI,2003-02-09,981.5,1835.9,141.3,113.6,2817.4,34.84,65.16,tv
LCI,2003-02-16,799.1,1730.9,97.2,47.4,2530.0,31.59,68.41,tv
LCI,2003-02-23,2205.6,5512.8,219.8,195.5,7718.5,28.58,71.42,tv
LCI,2003-03-02,3553.8,6791.8,265.8,498.0,10345.5,34.35,65.65,tv
LCI,2003-03-09,3269.8,7683.5,623.9,318.8,10953.2,29.85,70.15,tv
LCI,2003-03-16,2073.1,3966.3,308.7,239.7,6039.4,34.33,65.67,tv
LCI,2003-03-23,494.2,1048.0,35.9,28.5,1542.1,32.04,67.96,tv
LCI,2003-03-30,4848.3,8972.7,642.0,292.9,13821.1,35.08,64.92,tv
LCI,2003-04-06,4180.8,8381.9,887.7,439.6,12562.7,33.28,66.72,tv
LCI,2003-04-13,1096.3,2212.1,74.8,138.5,3308.4,33.14,66.86,tv
LCI,2003-04-20,2669.3,5840.1,296.0,313.5,8509.4,31.37,68.63,tv
LCI,2003-04-27,1575.8,3132.9,101.4,143.2,4708.7,33.47,66.53,tv
LCI,2003-05-04,4127.7,8329.4,404.5,334.4,12457.1,33.14,66.86,tv
LCI,2003-05-11,1406.9,3241.8,355.4,168.7,4648.7,30.26,69.74,tv
LCI,2003-05-18,3562.7,6610.7,667.2,240.5,10173.5,35.02,64.98,tv
LCI,2003-05-25,3388.7,8777.6,680.8,240.1,12166.3,27.85,72.15,tv
LCI,2003-06-01,4324.8,8721.9,715.6,388.8,13046.7,33.15,66.85,tv
LCI,2003-06-08,2213.9,4660.1,285.8,142.4,6873.9,32.21,67.79,tv
LCI,2003-06-15,2899.2,5757.0,239.7,404.8,8656.1,33.49,66.51,tv
LCI,2003-06-22,1683.0,3360.0,169.3,163.0,5043.0,33.37,66.63,tv
LCI,2003-06-29,3389.8,7839.4,714.2,217.3,11229.2,30.19,69.81,tv
LCI,2003-07-06,3633.6,7030.2,669.3,221.3,10663.8,34.07,65.93,tv
LCI,2003-07-13,3599.0,7993.1,481.1,302.0,11592.1,31.05,68.95,tv
LCI,2003-07-20,1996.3,4579.0,138.2,185.7,6575.3,30.36,69.64,tv
LCI,2003-07-27,3321.8,7365.8,829.8,140.5,10687.6,31.08,68.92,tv
LCI,2003-08-03,1020.2,2180.1,86.4,89.9,3200.2,31.88,68.12,tv
LCI,2003-08-10,2399.6,6340.2,604.9,436.2,8739.9,27.46,72.54,tv
LCI,2003-08-17,3324.9,7672.8,574.4,308.3,10997.7,30.23,69.77,tv
LCI,2003-08-24,4565.7,8966.6,840.7,504.3,13532.3,33.74,66.26,tv
LCI,2003-08-31,1470.0,3373.5,112.4,58.3,4843.5,30.35,69.65,tv
LCI,2003-09-07,3415.3,6510.7,309.4,465.9,9926.0,34.41,65.59,tv
LCI,2003-09-14,1864.4,4166.6,239.0,82.6,6030.9,30.91,69.09,tv
LCI,2003-09-21,456.4,867.9,62.4,63.2,1324.3,34.46,65.54,tv
LCI,2003-09-28,2707.8,5145.7,242.0,293.5,7853.4,34.48,65.52,tv
LCI,2003-10-05,4384.5,8944.3,282.3,267.3,13328.7,32.89,67.11,tv
LCI,2003-10-12,1216.0,2728.2,169.8,187.7,3944.2,30.83,69.17,tv
LCI,2003-10-19,3918.6,8594.9,960.5,185.5,12513.6,31.32,68.68,tv
LCI,2003-10-26,334.0,844.5,29.6,45.2,1178.6,28.34,71.66,tv
LCI,2003-11-02,1108.6,2253.3,113.5,84.4,3361.9,32.98,67.02,tv
LCI,2003-11-09,4229.5,9422.8,628.7,245.3,13652.2,30.98,69.02,tv
LCI,2003-11-16,3030.2,5107.7,382.9,337.6,8137.9,37.24,62.76,tv
LCI,2003-11-23,3804.6,9441.0,571.6,540.5,13245.6,28.72,71.28,tv
LCI,2003-11-30,4380.2,9878.5,779.2,416.3,14258.6,30.72,69.28,tv
LCI,2003-12-07,2221.7,5269.6,290.2,124.1,7491.2,29.66,70.34,tv
LCI,2003-12-14,3063.6,6073.3,498.3,369.6,9136.8,33.53,66.47,tv
LCI,2003-12-21,3565.6,7860.4,480.4,401.6,11426.0,31.21,68.79,tv
LCI,2003-12-28,4092.1,8286.1,437.8,421.3,12378.2,33.06,66.94,tv
LCI,2004-01-04,3691.2,6621.6,682.5,221.9,10312.8,35.79,64.21,tv
