channel,year,month,date,theme,nb_sujets,pct_sujets,duration_seconds
France 2,2007,2,2007-02-01,Météo,2,1.23,60.0
France 2,2007,2,2007-02-01,Défense,0,0.33,17.0
France 2,2007,2,2007-02-01,Autres,2,0.73,48.0
France 3,2007,2,2007-02-01,Politique intérieure,32,21.53,1341.0
France 3,2007,2,2007-02-01,International,31,17.94,1060.0
France 3,2007,2,2007-02-01,Économie,22,14.61,793.0
France 3,2007,2,2007-02-01,Société,16,12.07,839.0
France 3,2007,2,2007-02-01,Faits divers,9,9.9,425.0
France 3,2007,2,2007-02-01,Sport,18,8.1,424.0
France 3,2007,2,2007-02-01,Culture,8,4.68,232.0
France 3,2007,2,2007-02-01,Environnement,4,4.39,233.0
France 3,2007,2,2007-02-01,Justice,4,2.85,166.0
France 3,2007,2,2007-02-01,Santé,6,1.97,98.0
France 3,2007,2,2007-02-01,Sciences & Techno,3,0.86,36.0
France 3,2007,2,2007-02-01,Météo,3,0.48,26.0
France 3,2007,2,2007-02-01,Défense,1,0.33,14.0
France 3,2007,2,2007-02-01,Autres,2,0.44,30.0
Arte,2007,2,2007-02-01,Politique intérieure,37,21.51,935.0
Arte,2007,2,2007-02-01,International,32,17.26,776.0
Arte,2007,2,2007-02-01,Économie,23,14.67,755.0
Arte,2007,2,2007-02-01,Société,19,11.79,473.0
Arte,2007,2,2007-02-01,Faits divers,23,9.68,658.0
Arte,2007,2,2007-02-01,Sport,13,7.44,468.0
Arte,2007,2,2007-02-01,Culture,5,4.77,293.0
Arte,2007,2,2007-02-01,Environnement,10,4.15,238.0
Arte,2007,2,2007-02-01,Justice,3,3.36,188.0
Arte,2007,2,2007-02-01,Santé,3,1.74,77.0
Arte,2007,2,2007-02-01,Sciences & Techno,2,0.86,37.0
Arte,2007,2,2007-02-01,Météo,2,1.51,61.0
Arte,2007,2,2007-02-01,Défense,1,0.16,10.0
Arte,2007,2,2007-02-01,Autres,1,0.81,57.0
M6,2007,2,2007-02-01,Politique intérieure,34,21.22,786.0
M6,2007,2,2007-02-01,International,25,17.01,1116.0
M6,2007,2,2007-02-01,Économie,30,14.68,719.0
M6,2007,2,2007-02-01,Société,14,11.48,512.0
M6,2007,2,2007-02-01,Faits divers,20,12.33,720.0
M6,2007,2,2007-02-01,Sport,10,7.76,430.0
M6,2007,2,2007-02-01,Culture,4,4.85,307.0
M6,2007,2,2007-02-01,Environnement,7,3.52,161.0
M6,2007,2,2007-02-01,Justice,3,2.32,139.0
M6,2007,2,2007-02-01,Santé,3,1.51,82.0
M6,2007,2,2007-02-01,Sciences & Techno,3,1.28,54.0
M6,2007,2,2007-02-01,Météo,1,1.08,48.0
M6,2007,2,2007-02-01,Défense,1,0.55,24.0
M6,2007,2,2007-02-01,Autres,1,0.85,44.0
TF1,2007,3,2007-03-01,Politique intérieure,38,20.51,1020.0
TF1,2007,3,2007-03-01,International,18,17.24,835.0
TF1,2007,3,2007-03-01,Économie,21,14.13,750.0
TF1,2007,3,2007-03-01,Société,27,11.26,428.0
TF1,2007,3,2007-03-01,Faits divers,21,12.39,600.0
TF1,2007,3,2007-03-01,Sport,11,8.15,566.0
TF1,2007,3,2007-03-01,Culture,11,5.25,368.0
TF1,2007,3,2007-03-01,Environnement,5,3.64,156.0
TF1,2007,3,2007-03-01,Justice,4,2.29,134.0
TF1,2007,3,2007-03-01,Santé,4,2.04,95.0
TF1,2007,3,2007-03-01,Sciences & Techno,0,0.82,58.0
TF1,2007,3,2007-03-01,Météo,2,1.02,47.0
TF1,2007,3,2007-03-01,Défense,1,0.63,24.0
TF1,2007,3,2007-03-01,Autres,0,0.0,0.0
France 2,2007,3,2007-03-01,Politique intérieure,37,21.46,1181.0
France 2,2007,3,2007-03-01,International,36,17.36,1189.0
France 2,2007,3,2007-03-01,Économie,22,14.85,901.0
France 2,2007,3,2007-03-01,Société,15,11.83,461.0
France 2,2007,3,2007-03-01,Faits divers,17,9.7,598.0
France 2,2007,3,2007-03-01,Sport,5,7.72,406.0
France 2,2007,3,2007-03-01,Culture,7,4.81,342.0
France 2,2007,3,2007-03-01,Environnement,5,3.79,145.0
France 2,2007,3,2007-03-01,Justice,3,2.57,94.0
France 2,2007,3,2007-03-01,Santé,3,2.28,106.0
France 2,2007,3,2007-03-01,Sciences & Techno,0,0.9,42.0
France 2,2007,3,2007-03-01,Météo,0,0.79,30.0
France 2,2007,3,2007-03-01,Défense,1,0.84,35.0
France 2,2007,3,2007-03-01,Autres,0,1.02,61.0
France 3,2007,3,2007-03-01,Politique intérieure,31,21.72,1151.0
France 3,2007,3,2007-03-01,International,23,17.87,1213.0
France 3,2007,3,2007-03-01,Économie,26,14.42,538.0
France 3,2007,3,2007-03-01,Société,15,12.36,762.0
France 3,2007,3,2007-03-01,Faits divers,10,10.14,595.0
France 3,2007,3,2007-03-01,Sport,17,7.66,363.0
France 3,2007,3,2007-03-01,Culture,9,4.81,196.0
France 3,2007,3,2007-03-01,Environnement,4,3.72,160.0
France 3,2007,3,2007-03-01,Justice,5,3.09,132.0
France 3,2007,3,2007-03-01,Santé,2,1.61,99.0
France 3,2007,3,2007-03-01,Sciences & Techno,1,1.23,77.0
France 3,2007,3,2007-03-01,Météo,3,0.53,36.0
France 3,2007,3,2007-03-01,Défense,3,0.67,41.0
France 3,2007,3,2007-03-01,Autres,1,0.0,0.0
Arte,2007,3,2007-03-01,Politique intérieure,25,21.0,938.0
Arte,2007,3,2007-03-01,International,22,17.41,729.0
Arte,2007,3,2007-03-01,Économie,29,14.59,924.0
Arte,2007,3,2007-03-01,Société,20,11.56,606.0
Arte,2007,3,2007-03-01,Faits divers,23,9.35,634.0
Arte,2007,3,2007-03-01,Sport,13,7.9,476.0
Arte,2007,3,2007-03-01,Culture,8,5.03,328.0
Arte,2007,3,2007-03-01,Environnement,6,3.94,200.0
Arte,2007,3,2007-03-01,Justice,3,3.54,250.0
Arte,2007,3,2007-03-01,Santé,2,2.18,110.0
Arte,2007,3,2007-03-01,Sciences & Techno,0,1.09,61.0
Arte,2007,3,2007-03-01,Météo,1,1.19,60.0
Arte,2007,3,2007-03-01,Défense,2,0.45,18.0
Arte,2007,3,2007-03-01,Autres,0,0.68,30.0
M6,2007,3,2007-03-01,Politique intérieure,37,21.24,1206.0
M6,2007,3,2007-03-01,International,27,17.24,1114.0
M6,2007,3,2007-03-01,Économie,15,14.05,924.0
M6,2007,3,2007-03-01,Société,17,11.21,586.0
M6,2007,3,2007-03-01,Faits divers,22,12.45,792.0
M6,2007,3,2007-03-01,Sport,13,7.83,350.0
M6,2007,3,2007-03-01,Culture,4,4.71,308.0
M6,2007,3,2007-03-01,Environnement,3,3.63,188.0
M6,2007,3,2007-03-01,Justice,4,3.03,182.0
M6,2007,3,2007-03-01,Santé,2,2.1,76.0
M6,2007,3,2007-03-01,Sciences & Techno,2,1.21,74.0
M6,2007,3,2007-03-01,Météo,1,1.27,86.0
M6,2007,3,2007-03-01,Défense,0,0.41,18.0
M6,2007,3,2007-03-01,Autres,0,0.18,7.0
TF1,2007,4,2007-04-01,Politique intérieure,31,20.92,938.0
TF1,2007,4,2007-04-01,International,24,17.4,652.0
TF1,2007,4,2007-04-01,Économie,20,13.97,558.0
TF1,2007,4,2007-04-01,Société,12,11.35,729.0
TF1,2007,4,2007-04-01,Faits divers,19,12.53,714.0
TF1,2007,4,2007-04-01,Sport,12,7.85,307.0
TF1,2007,4,2007-04-01,Culture,6,4.45,209.0
TF1,2007,4,2007-04-01,Environnement,5,3.22,183.0
TF1,2007,4,2007-04-01,Justice,7,2.48,109.0
TF1,2007,4,2007-04-01,Santé,2,2.24,126.0
TF1,2007,4,2007-04-01,Sciences & Techno,3,0.66,43.0
TF1,2007,4,2007-04-01,Météo,1,1.05,67.0
TF1,2007,4,2007-04-01,Défense,1,0.34,19.0
TF1,2007,4,2007-04-01,Autres,0,0.19,7.0
France 2,2007,4,2007-04-01,Politique intérieure,27,21.9,1030.0
France 2,2007,4,2007-04-01,International,31,17.55,1190.0
France 2,2007,4,2007-04-01,Économie,25,14.58,985.0
France 2,2007,4,2007-04-01,Société,21,11.53,626.0
France 2,2007,4,2007-04-01,Faits divers,20,9.9,552.0
France 2,2007,4,2007-04-01,Sport,19,7.82,383.0
France 2,2007,4,2007-04-01,Culture,6,5.09,300.0
France 2,2007,4,2007-04-01,Environnement,6,3.9,221.0
France 2,2007,4,2007-04-01,Justice,5,3.19,208.0
France 2,2007,4,2007-04-01,Santé,2,1.96,124.0
France 2,2007,4,2007-04-01,Sciences & Techno,5,0.6,22.0
France 2,2007,4,2007-04-01,Météo,1,0.94,62.0
France 2,2007,4,2007-04-01,Défense,1,0.0,0.0
France 2,2007,4,2007-04-01,Autres,1,0.88,43.0
France 3,2007,4,2007-04-01,Politique intérieure,32,21.79,1119.0
France 3,2007,4,2007-04-01,International,19,17.45,690.0
France 3,2007,4,2007-04-01,Économie,33,14.4,1033.0
France 3,2007,4,2007-04-01,Société,16,12.27,672.0
France 3,2007,4,2007-04-01,Faits divers,15,9.85,498.0
France 3,2007,4,2007-04-01,Sport,11,7.81,552.0
France 3,2007,4,2007-04-01,Culture,9,5.08,313.0
France 3,2007,4,2007-04-01,Environnement,7,3.86,214.0
France 3,2007,4,2007-04-01,Justice,6,2.76,192.0
France 3,2007,4,2007-04-01,Santé,4,1.75,82.0
France 3,2007,4,2007-04-01,Sciences & Techno,1,0.85,33.0
France 3,2007,4,2007-04-01,Météo,2,0.5,21.0
France 3,2007,4,2007-04-01,Défense,1,0.72,39.0
France 3,2007,4,2007-04-01,Autres,3,0.68,44.0
Arte,2007,4,2007-04-01,Politique intérieure,34,21.35,1480.0
Arte,2007,4,2007-04-01,International,21,17.98,1272.0
Arte,2007,4,2007-04-01,Économie,28,14.99,864.0
Arte,2007,4,2007-04-01,Société,24,11.56,811.0
Arte,2007,4,2007-04-01,Faits divers,16,9.69,628.0
Arte,2007,4,2007-04-01,Sport,12,7.99,384.0
Arte,2007,4,2007-04-01,Culture,6,4.37,302.0
Arte,2007,4,2007-04-01,Environnement,10,3.66,236.0
Arte,2007,4,2007-04-01,Justice,2,2.65,160.0
Arte,2007,4,2007-04-01,Santé,3,2.06,104.0
Arte,2007,4,2007-04-01,Sciences & Techno,2,0.76,54.0
Arte,2007,4,2007-04-01,Météo,3,1.02,44.0
Arte,2007,4,2007-04-01,Défense,3,0.18,10.0
Arte,2007,4,2007-04-01,Autres,1,0.29,17.0
M6,2007,4,2007-04-01,Politique intérieure,27,20.87,864.0
M6,2007,4,2007-04-01,International,27,17.23,1205.0
M6,2007,4,2007-04-01,Économie,17,13.79,617.0
M6,2007,4,2007-04-01,Société,17,11.91,582.0
M6,2007,4,2007-04-01,Faits divers,19,12.38,481.0
M6,2007,4,2007-04-01,Sport,10,7.76,431.0
M6,2007,4,2007-04-01,Culture,7,4.85,265.0
M6,2007,4,2007-04-01,Environnement,7,3.85,273.0
M6,2007,4,2007-04-01,Justice,0,2.81,142.0
M6,2007,4,2007-04-01,Santé,2,2.05,127.0
M6,2007,4,2007-04-01,Sciences & Techno,1,1.6,71.0
M6,2007,4,2007-04-01,Météo,2,0.76,29.0
M6,2007,4,2007-04-01,Défense,2,0.36,14.0
M6,2007,4,2007-04-01,Autres,2,0.27,19.0
TF1,2007,5,2007-05-01,Politique intérieure,22,20.88,1490.0
TF1,2007,5,2007-05-01,International,28,17.3,1115.0
TF1,2007,5,2007-05-01,Économie,17,14.13,987.0
TF1,2007,5,2007-05-01,Société,20,11.96,581.0
TF1,2007,5,2007-05-01,Faits divers,14,12.43,838.0
TF1,2007,5,2007-05-01,Sport,17,7.31,376.0
TF1,2007,5,2007-05-01,Culture,11,4.53,211.0
TF1,2007,5,2007-05-01,Environnement,4,3.91,158.0
TF1,2007,5,2007-05-01,Justice,2,2.9,127.0
TF1,2007,5,2007-05-01,Santé,0,2.07,146.0
TF1,2007,5,2007-05-01,Sciences & Techno,0,1.34,61.0
TF1,2007,5,2007-05-01,Météo,0,0.39,26.0
TF1,2007,5,2007-05-01,Défense,0,0.21,13.0
TF1,2007,5,2007-05-01,Autres,0,0.7,26.0
France 2,2007,5,2007-05-01,Politique intérieure,32,21.37,1500.0
France 2,2007,5,2007-05-01,International,29,17.1,1011.0
France 2,2007,5,2007-05-01,Économie,21,14.67,961.0
France 2,2007,5,2007-05-01,Société,20,11.72,636.0
France 2,2007,5,2007-05-01,Faits divers,8,9.95,650.0
France 2,2007,5,2007-05-01,Sport,7,7.3,277.0
France 2,2007,5,2007-05-01,Culture,10,4.49,302.0
France 2,2007,5,2007-05-01,Environnement,6,4.09,178.0
France 2,2007,5,2007-05-01,Justice,3,3.36,171.0
France 2,2007,5,2007-05-01,Santé,6,1.95,129.0
France 2,2007,5,2007-05-01,Sciences & Techno,4,0.92,50.0
France 2,2007,5,2007-05-01,Météo,2,0.6,39.0
France 2,2007,5,2007-05-01,Défense,1,0.84,48.0
France 2,2007,5,2007-05-01,Autres,0,0.26,15.0
France 3,2007,5,2007-05-01,Politique intérieure,40,21.71,1245.0
France 3,2007,5,2007-05-01,International,18,17.49,640.0
France 3,2007,5,2007-05-01,Économie,28,14.07,733.0
France 3,2007,5,2007-05-01,Société,12,11.79,565.0
France 3,2007,5,2007-05-01,Faits divers,18,9.72,600.0
France 3,2007,5,2007-05-01,Sport,11,7.61,418.0
France 3,2007,5,2007-05-01,Culture,5,5.34,307.0
France 3,2007,5,2007-05-01,Environnement,4,4.27,277.0
France 3,2007,5,2007-05-01,Justice,6,2.37,104.0
France 3,2007,5,2007-05-01,Santé,2,1.81,120.0
France 3,2007,5,2007-05-01,Sciences & Techno,0,0.85,48.0
France 3,2007,5,2007-05-01,Météo,2,1.13,71.0
France 3,2007,5,2007-05-01,Défense,1,0.17,8.0
France 3,2007,5,2007-05-01,Autres,0,0.2,8.0
Arte,2007,5,2007-05-01,Politique intérieure,37,21.16,1366.0
Arte,2007,5,2007-05-01,International,21,17.26,944.0
Arte,2007,5,2007-05-01,Économie,25,14.16,709.0
Arte,2007,5,2007-05-01,Société,16,11.87,701.0
Arte,2007,5,2007-05-01,Faits divers,15,9.94,506.0
Arte,2007,5,2007-05-01,Sport,7,7.47,392.0
Arte,2007,5,2007-05-01,Culture,10,4.89,216.0
Arte,2007,5,2007-05-01,Environnement,8,4.11,290.0
Arte,2007,5,2007-05-01,Justice,3,2.38,119.0
Arte,2007,5,2007-05-01,Santé,1,2.03,91.0
Arte,2007,5,2007-05-01,Sciences & Techno,0,1.06,76.0
Arte,2007,5,2007-05-01,Météo,0,0.8,35.0
Arte,2007,5,2007-05-01,Défense,0,0.18,8.0
Arte,2007,5,2007-05-01,Autres,0,0.8,39.0
M6,2007,5,2007-05-01,Politique intérieure,21,20.71,1343.0
M6,2007,5,2007-05-01,International,21,16.8,611.0
M6,2007,5,2007-05-01,Économie,24,13.69,719.0
M6,2007,5,2007-05-01,Société,14,11.73,649.0
M6,2007,5,2007-05-01,Faits divers,17,12.32,799.0
M6,2007,5,2007-05-01,Sport,16,7.27,455.0
M6,2007,5,2007-05-01,Culture,7,4.91,250.0
M6,2007,5,2007-05-01,Environnement,4,3.96,285.0
M6,2007,5,2007-05-01,Justice,3,2.64,156.0
M6,2007,5,2007-05-01,Santé,6,1.38,80.0
M6,2007,5,2007-05-01,Sciences & Techno,2,0.95,41.0
M6,2007,5,2007-05-01,Météo,2,0.58,35.0
M6,2007,5,2007-05-01,Défense,2,0.4,15.0
M6,2007,5,2007-05-01,Autres,2,0.55,29.0
TF1,2007,6,2007-06-01,Politique intérieure,32,20.87,885.0
TF1,2007,6,2007-06-01,International,21,17.03,835.0
TF1,2007,6,2007-06-01,Économie,26,14.05,996.0
TF1,2007,6,2007-06-01,Société,16,11.57,530.0
TF1,2007,6,2007-06-01,Faits divers,22,12.02,669.0
TF1,2007,6,2007-06-01,Sport,10,7.58,293.0
TF1,2007,6,2007-06-01,Culture,5,5.04,307.0
TF1,2007,6,2007-06-01,Environnement,7,3.76,208.0
TF1,2007,6,2007-06-01,Justice,3,2.84,180.0
TF1,2007,6,2007-06-01,Santé,2,1.86,126.0
TF1,2007,6,2007-06-01,Sciences & Techno,1,1.1,67.0
TF1,2007,6,2007-06-01,Météo,1,0.94,59.0
TF1,2007,6,2007-06-01,Défense,0,0.51,28.0
TF1,2007,6,2007-06-01,Autres,0,0.54,23.0
France 2,2007,6,2007-06-01,Politique intérieure,25,21.73,1554.0
France 2,2007,6,2007-06-01,International,33,18.0,910.0
France 2,2007,6,2007-06-01,Économie,25,14.35,935.0
France 2,2007,6,2007-06-01,Société,16,12.0,698.0
France 2,2007,6,2007-06-01,Faits divers,14,9.94,434.0
France 2,2007,6,2007-06-01,Sport,12,7.86,373.0
France 2,2007,6,2007-06-01,Culture,13,4.8,186.0
France 2,2007,6,2007-06-01,Environnement,6,4.41,188.0
France 2,2007,6,2007-06-01,Justice,5,3.12,133.0
France 2,2007,6,2007-06-01,Santé,1,2.09,146.0
France 2,2007,6,2007-06-01,Sciences & Techno,0,1.02,51.0
France 2,2007,6,2007-06-01,Météo,1,1.45,97.0
France 2,2007,6,2007-06-01,Défense,0,0.87,37.0
France 2,2007,6,2007-06-01,Autres,0,1.09,59.0
France 3,2007,6,2007-06-01,Politique intérieure,40,21.53,1385.0
France 3,2007,6,2007-06-01,International,29,17.94,930.0
France 3,2007,6,2007-06-01,Économie,26,14.83,1000.0
France 3,2007,6,2007-06-01,Société,13,11.71,448.0
France 3,2007,6,2007-06-01,Faits divers,16,10.2,488.0
France 3,2007,6,2007-06-01,Sport,10,7.88,288.0
France 3,2007,6,2007-06-01,Culture,6,4.43,284.0
France 3,2007,6,2007-06-01,Environnement,4,3.8,221.0
France 3,2007,6,2007-06-01,Justice,5,2.5,121.0
France 3,2007,6,2007-06-01,Santé,2,2.3,152.0
France 3,2007,6,2007-06-01,Sciences & Techno,3,0.95,35.0
France 3,2007,6,2007-06-01,Météo,1,1.14,57.0
France 3,2007,6,2007-06-01,Défense,0,0.29,19.0
France 3,2007,6,2007-06-01,Autres,1,0.92,38.0
Arte,2007,6,2007-06-01,Politique intérieure,37,21.01,1392.0
Arte,2007,6,2007-06-01,International,31,17.51,1241.0
Arte,2007,6,2007-06-01,Économie,21,14.7,701.0
Arte,2007,6,2007-06-01,Société,20,11.93,768.0
Arte,2007,6,2007-06-01,Faits divers,19,9.98,450.0
Arte,2007,6,2007-06-01,Sport,10,7.67,460.0
Arte,2007,6,2007-06-01,Culture,5,4.34,248.0
Arte,2007,6,2007-06-01,Environnement,7,3.96,159.0
Arte,2007,6,2007-06-01,Justice,6,3.03,165.0
Arte,2007,6,2007-06-01,Santé,5,1.86,103.0
Arte,2007,6,2007-06-01,Sciences & Techno,1,1.6,77.0
Arte,2007,6,2007-06-01,Météo,3,1.49,103.0
Arte,2007,6,2007-06-01,Défense,1,0.03,2.0
Arte,2007,6,2007-06-01,Autres,2,1.18,45.0
M6,2007,6,2007-06-01,Politique intérieure,35,21.38,1287.0
M6,2007,6,2007-06-01,International,30,17.14,624.0
M6,2007,6,2007-06-01,Économie,20,13.69,574.0
M6,2007,6,2007-06-01,Société,24,11.6,644.0
M6,2007,6,2007-06-01,Faits divers,23,12.27,457.0
M6,2007,6,2007-06-01,Sport,18,7.31,323.0
M6,2007,6,2007-06-01,Culture,8,5.09,215.0
M6,2007,6,2007-06-01,Environnement,0,3.88,183.0
M6,2007,6,2007-06-01,Justice,4,2.61,115.0
M6,2007,6,2007-06-01,Santé,1,2.3,123.0
M6,2007,6,2007-06-01,Sciences & Techno,3,0.94,49.0
M6,2007,6,2007-06-01,Météo,3,0.97,39.0
M6,2007,6,2007-06-01,Défense,2,0.22,15.0
M6,2007,6,2007-06-01,Autres,2,0.28,12.0
TF1,2007,7,2007-07-01,Politique intérieure,29,20.68,1066.0
TF1,2007,7,2007-07-01,International,24,17.57,1113.0
TF1,2007,7,2007-07-01,Économie,23,14.34,658.0
TF1,2007,7,2007-07-01,Société,14,11.54,434.0
TF1,2007,7,2007-07-01,Faits divers,16,12.25,633.0
TF1,2007,7,2007-07-01,Sport,18,7.35,316.0
TF1,2007,7,2007-07-01,Culture,11,4.51,206.0
TF1,2007,7,2007-07-01,Environnement,2,3.78,234.0
TF1,2007,7,2007-07-01,Justice,5,2.71,184.0
TF1,2007,7,2007-07-01,Santé,3,2.02,84.0
TF1,2007,7,2007-07-01,Sciences & Techno,1,0.76,33.0
TF1,2007,7,2007-07-01,Météo,4,0.82,55.0
TF1,2007,7,2007-07-01,Défense,3,0.75,43.0
TF1,2007,7,2007-07-01,Autres,2,0.56,27.0
France 2,2007,7,2007-07-01,Politique intérieure,41,21.63,981.0
France 2,2007,7,2007-07-01,International,22,17.4,792.0
France 2,2007,7,2007-07-01,Économie,20,14.47,776.0
France 2,2007,7,2007-07-01,Société,21,11.55,443.0
France 2,2007,7,2007-07-01,Faits divers,15,9.82,371.0
France 2,2007,7,2007-07-01,Sport,11,8.03,517.0
France 2,2007,7,2007-07-01,Culture,8,4.71,210.0
France 2,2007,7,2007-07-01,Environnement,10,3.66,231.0
France 2,2007,7,2007-07-01,Justice,5,3.2,153.0
France 2,2007,7,2007-07-01,Santé,4,1.98,133.0
France 2,2007,7,2007-07-01,Sciences & Techno,0,1.38,67.0
France 2,2007,7,2007-07-01,Météo,1,0.71,31.0
France 2,2007,7,2007-07-01,Défense,2,0.85,38.0
France 2,2007,7,2007-07-01,Autres,0,0.28,15.0
France 3,2007,7,2007-07-01,Politique intérieure,27,21.43,1501.0
France 3,2007,7,2007-07-01,International,23,17.52,1067.0
France 3,2007,7,2007-07-01,Économie,28,14.71,535.0
France 3,2007,7,2007-07-01,Société,20,11.37,547.0
France 3,2007,7,2007-07-01,Faits divers,10,9.61,681.0
France 3,2007,7,2007-07-01,Sport,12,8.21,519.0
France 3,2007,7,2007-07-01,Culture,9,5.29,293.0
France 3,2007,7,2007-07-01,Environnement,4,3.71,223.0
France 3,2007,7,2007-07-01,Justice,7,2.91,153.0
France 3,2007,7,2007-07-01,Santé,0,1.95,95.0
France 3,2007,7,2007-07-01,Sciences & Techno,2,1.23,88.0
France 3,2007,7,2007-07-01,Météo,3,0.97,51.0
France 3,2007,7,2007-07-01,Défense,1,0.81,53.0
France 3,2007,7,2007-07-01,Autres,0,0.88,53.0
Arte,2007,7,2007-07-01,Politique intérieure,36,21.73,1033.0
Arte,2007,7,2007-07-01,International,33,17.43,1094.0
Arte,2007,7,2007-07-01,Économie,31,14.89,870.0
Arte,2007,7,2007-07-01,Société,12,11.47,669.0
Arte,2007,7,2007-07-01,Faits divers,19,10.01,532.0
Arte,2007,7,2007-07-01,Sport,10,7.7,329.0
Arte,2007,7,2007-07-01,Culture,3,4.37,285.0
Arte,2007,7,2007-07-01,Environnement,5,3.8,212.0
Arte,2007,7,2007-07-01,Justice,4,2.59,151.0
Arte,2007,7,2007-07-01,Santé,2,2.44,93.0
Arte,2007,7,2007-07-01,Sciences & Techno,4,0.91,58.0
Arte,2007,7,2007-07-01,Météo,2,1.08,64.0
Arte,2007,7,2007-07-01,Défense,2,0.94,66.0
Arte,2007,7,2007-07-01,Autres,0,0.0,0.0
M6,2007,7,2007-07-01,Politique intérieure,40,20.65,764.0
M6,2007,7,2007-07-01,International,28,17.02,865.0
M6,2007,7,2007-07-01,Économie,19,14.06,629.0
M6,2007,7,2007-07-01,Société,17,11.89,777.0
M6,2007,7,2007-07-01,Faits divers,18,12.48,539.0
M6,2007,7,2007-07-01,Sport,8,7.35,469.0
M6,2007,7,2007-07-01,Culture,6,4.53,214.0
M6,2007,7,2007-07-01,Environnement,5,3.62,210.0
M6,2007,7,2007-07-01,Justice,5,3.25,161.0
M6,2007,7,2007-07-01,Santé,1,1.8,104.0
M6,2007,7,2007-07-01,Sciences & Techno,3,1.09,62.0
M6,2007,7,2007-07-01,Météo,1,1.01,44.0
M6,2007,7,2007-07-01,Défense,1,0.36,15.0
M6,2007,7,2007-07-01,Autres,0,0.44,25.0
TF1,2007,8,2007-08-01,Politique intérieure,28,21.34,1046.0
TF1,2007,8,2007-08-01,International,24,16.85,1127.0
TF1,2007,8,2007-08-01,Économie,24,14.84,659.0
TF1,2007,8,2007-08-01,Société,20,11.35,419.0
TF1,2007,8,2007-08-01,Faits divers,22,12.3,763.0
TF1,2007,8,2007-08-01,Sport,10,7.24,267.0
TF1,2007,8,2007-08-01,Culture,7,4.61,221.0
TF1,2007,8,2007-08-01,Environnement,7,3.75,265.0
TF1,2007,8,2007-08-01,Justice,4,2.78,140.0
TF1,2007,8,2007-08-01,Santé,5,2.16,132.0
TF1,2007,8,2007-08-01,Sciences & Techno,3,0.73,38.0
TF1,2007,8,2007-08-01,Météo,1,1.08,73.0
TF1,2007,8,2007-08-01,Défense,0,0.71,35.0
TF1,2007,8,2007-08-01,Autres,0,0.38,19.0
France 2,2007,8,2007-08-01,Politique intérieure,45,21.89,913.0
France 2,2007,8,2007-08-01,International,22,17.74,1057.0
France 2,2007,8,2007-08-01,Économie,17,14.43,793.0
France 2,2007,8,2007-08-01,Société,23,11.5,618.0
France 2,2007,8,2007-08-01,Faits divers,17,9.67,391.0
France 2,2007,8,2007-08-01,Sport,8,7.86,336.0
France 2,2007,8,2007-08-01,Culture,5,5.15,194.0
France 2,2007,8,2007-08-01,Environnement,6,3.38,182.0
France 2,2007,8,2007-08-01,Justice,4,3.25,206.0
France 2,2007,8,2007-08-01,Santé,2,2.41,108.0
France 2,2007,8,2007-08-01,Sciences & Techno,1,0.56,29.0
France 2,2007,8,2007-08-01,Météo,0,1.05,64.0
France 2,2007,8,2007-08-01,Défense,0,0.42,20.0
France 2,2007,8,2007-08-01,Autres,1,0.49,30.0
France 3,2007,8,2007-08-01,Politique intérieure,42,21.66,1335.0
France 3,2007,8,2007-08-01,International,21,17.55,1194.0
France 3,2007,8,2007-08-01,Économie,26,14.34,580.0
France 3,2007,8,2007-08-01,Société,17,11.91,471.0
France 3,2007,8,2007-08-01,Faits divers,16,10.14,389.0
France 3,2007,8,2007-08-01,Sport,8,7.87,401.0
France 3,2007,8,2007-08-01,Culture,9,4.97,328.0
France 3,2007,8,2007-08-01,Environnement,7,4.05,274.0
France 3,2007,8,2007-08-01,Justice,3,3.03,186.0
France 3,2007,8,2007-08-01,Santé,2,2.19,110.0
France 3,2007,8,2007-08-01,Sciences & Techno,1,0.52,35.0
France 3,2007,8,2007-08-01,Météo,2,1.05,67.0
France 3,2007,8,2007-08-01,Défense,1,0.54,38.0
France 3,2007,8,2007-08-01,Autres,2,0.08,6.0
Arte,2007,8,2007-08-01,Politique intérieure,35,21.56,1096.0
Arte,2007,8,2007-08-01,International,27,17.81,857.0
Arte,2007,8,2007-08-01,Économie,24,14.99,848.0
Arte,2007,8,2007-08-01,Société,17,12.5,624.0
Arte,2007,8,2007-08-01,Faits divers,17,9.87,567.0
Arte,2007,8,2007-08-01,Sport,13,7.63,299.0
Arte,2007,8,2007-08-01,Culture,5,5.61,227.0
Arte,2007,8,2007-08-01,Environnement,4,3.69,211.0
Arte,2007,8,2007-08-01,Justice,14,3.22,120.0
Arte,2007,8,2007-08-01,Santé,2,2.38,107.0
Arte,2007,8,2007-08-01,Sciences & Techno,1,1.34,70.0
Arte,2007,8,2007-08-01,Météo,0,1.1,54.0
Arte,2007,8,2007-08-01,Défense,1,0.14,9.0
Arte,2007,8,2007-08-01,Autres,0,0.44,17.0
M6,2007,8,2007-08-01,Politique intérieure,36,20.73,952.0
M6,2007,8,2007-08-01,International,28,17.26,794.0
M6,2007,8,2007-08-01,Économie,18,14.4,899.0
M6,2007,8,2007-08-01,Société,21,11.2,797.0
M6,2007,8,2007-08-01,Faits divers,18,12.75,503.0
M6,2007,8,2007-08-01,Sport,10,7.78,473.0
